Symbol
ABCA1
ABCC4
ABCF1
ABLIM1
ADAM22
ADD1
AFAP1
AFAP1L1
AFAP1L2
AIF1
AKAP12
AKAP12
AKAP12
AKAP12
AKAP13
AMOTL1
APBB2
APTX
ARFGEF1
ARHGAP12
ARHGAP21
ARMC10
ATRX
ATRX
ATXN2
AVEN
BAZ1B
BCKDHA
BCLAF1
BECN1
BIN2
BOD1L1
BRD8
BROX
C10orf11
C1orf106
C2CD5
C6orf203
CAP1
CCDC86
CCDC86
CCNK
CCNL1
CCNL2
CCNL2
CCNY
CD274
CDC42EP1
CDK12
CDK13
CDK14
CEBPZ
CERS2
CHAF1B
CHD4
CIC
CLASRP
CLCC1
CLCN6
CLDN5
CLMN
CNP
COPB2
CPSF6
CSNK1E
CTCF
CYBA
CYBRD1
CYBRD1
DDX18
DDX21
DDX24
DDX42
DDX46
DDX46
DEK
DGKH;DGKD;
DKC1
DKC1
DMXL1
DPYSL2
DSP
DST
DVL1
ECT2
EDC4
EDC4
EEA1
EEF1D
EIF4G1
ELMSAN1
EMD
EML1
EP300
ERCC5;BIVM-ERCC5;
ERRFI1
FAM13C
FARP2
FCHSD1
FCHSD1
FGD6
FHL2
FKBP15
FKBP8
FLNA
FLNA
FNBP4
FNDC1
FRS2
G3BP1
G3BP1
GAB3
GLCCI1
GOLGA4
GPALPP1
GREM1
H1FX
HARBI1
HDAC2
HDAC2
HEPH
HERC1
HIST1H1B
HIST1H1D
HIST1H1E
HLA-A
HMGA1
HMGN1
HMGN3
HNF4G
HNRNPA0
HNRNPA1
HNRNPC
HNRNPK
HNRNPU
HNRNPU
HNRNPUL2-BSCL2;HNRNPUL2;
HNRNPUL2-BSCL2;HNRNPUL2;
HNRNPUL2-BSCL2;HNRNPUL2;
HNRNPUL2-BSCL2;HNRNPUL2;
HS6ST1
HSP90AA1
HSP90AA1
HSP90AB2P;HSP90AB1;
HSPD1
HTATSF1
HTATSF1
HTATSF1
HTATSF1
IGHM
INF2
INO80C
IRS2
ITIH2
JMY
KCNQ1
KCTD12
KDM2A
KDM5B
KIAA1143
KIAA1429
KIAA1671
KPNA3
KRT8
LARP7
LARP7
LIG1
LIG1
LIG3
LIMCH1
LMNA
LSP1
LTBP1
LTBP1
LTBP1
LZTS2
MAP1B
MAP1B
MAP1B
MAP2K3
MAP4
MAP4
MAP4
MAP4K2
MAP7D1
MAPK3;MAPK1;
MATR3
MATR3
MCM2
MDN1
MIA3
MIA3
MKI67
MKI67
MMTAG2
MPHOSPH8
MTDH
MYBBP1A
MYH11
MYH9
MYH9
MYO5A
NACA
NAP1L4
NCL
NDUFB7
NEDD9
NEXN
NIPBL
NOL12
NOLC1
NOLC1
NOLC1
NOLC1
NOP2
NOP56
NOP58
NOP58
NOP58
NPM1
NPM1
NPM1
NR2F2
NUCKS1
NUCKS1
NUCKS1
NUP153
NUP210
NUP35
PACSIN3
PAPOLA
PARD3B
PCDHAC2;PCDHAC1;PCDHA9;PCDHA8;PCDHA7;PCDHA6;PCDHA5;PCDHA4;PCDHA3;PCDHA2;PCDHA13;PCDHA12;PCDHA11;PCDHA10;PCDHA1;
PDAP1
PDLIM2
PDLIM5
PDS5B
PDS5B
PEAR1
PHIP
PHLDB1
PHLDB1
PHLDB1
PIGT
PLEC
PLN
PML
PNKP
PNN
PNN
POF1B
POTEE;ACTG1;ACTB;
PPAN-P2RY11;PPAN;
PPAN-P2RY11;PPAN;
PPP1R12B
PPP1R12C
PPP1R12C
PRCC
PRPF38B
PRUNE2
PSD4
PTAFR
RAB11FIP1
RAB11FIP1
RAI14
RANBP2
RANBP2
RANBP3
RASGRP4
RBM15
RBM15
RBM17
RBM27
RCC1
REXO4
RNPS1
RPRD1B
RSF1
RSL1D1
RUNX3
SAMD1
SAMHD1
SAP130
SAP130
SARG
SARG;C1orf116;
SCAF11
SCAF4
SCAF4
SCRIB
SDC2
SEC62
SEPTIN4
SF3B2
SF3B2
SFN
SFSWAP
SIRT1
SLC12A4
SLC4A4
SLC4A7
SLC4A7
SLC4A7;SLC4A10;
SLK
SLTM
SLU7
SMARCA4
SMARCAD1
SMARCAD1
SMTN
SNRNP70
SNTB1
SNTB2
SNTB2
SNUPN
SNW1
SPARCL1
SPARCL1
SPP1
SRCAP
SRFBP1
SRRM1
SRRM1
SRRM1
SRRM1
SRRM1
SRRM1
SRRM1
SRRM1
SRRM1
SRRM2
SRRM2
SRRM2
SRRM2
SRRM2
SRRM2
SRRM2
SRRT
SRSF11
SRSF11
SRSF6
SSB
SSH3
SSX2IP
SURF6
SYAP1
SYNPO
SYNPO2
SYNPO2
SYNPO2
SYNPO2
SYNPO2
SYNPO2
TAF6
TAF9B
TBC1D4
TCOF1
TFIP11
TGFBR2
THEM5;TELO2;
THOC1
THRAP3
THUMPD1
TMEM245
TMEM87B
TMEM87B
TNS1
TNS1
TNS1
TNS1
TOP2A
TOP2B
TRIM24
TRIM28
TRIM28
TRIM33
TRIP6
UBN1
UHRF1BP1L
USP9X
UTP14A
VPS13C
WDR43
WDR70
WDR74
WNK1
WRAP53
XRN2
YBX1
ZBTB25;PRPF4B;
ZC3H13
ZC3H14
ZC3H14
ZC3H18
ZC3H18
ZC3H4
ZFPM1
ZFR
ZMYND8
ZNF768
ZRANB2
ZZEF1
